iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
2299,1073,gfFug6y6,7111,CSmOi0WR,0
2300,7473,SxKeTqIR,6839,joqmMKzn,0
2301,3081,92gt,6776,Q69V,1
2302,6085,rlo0,4804,W8ap,0
2303,8203,nBaMf5n,2718,oXqr74N,1
2304,3791,5DI5RP,6524,X65Qwt,0
2305,2638,41vpoo1j,9099,9pOpDpT3,0
2306,1166,85nKwD2g,6455,g2EIEjbZ,1
2307,6862,rjqoE6O,6727,D1LlcIZ,1
2308,5614,13IeY1qj,3745,VH6lgPQd,1
2309,4128,Q1bVh,3047,sePCf,0
2310,1219,8WIKw,4041,KxEpv,0
2311,9082,fADg,2700,ZPjp,0
2312,3272,Lemdi1,2279,bfnbcU,1
2313,2089,l0KHDZzA,9047,WWvklgFw,1
2314,3650,DQgsGR,7395,hpeVIi,0
2315,2261,fhvnVPH,4710,iTeWAkJ,0
2316,9307,FLGB1,3568,RDYvJ,1
2317,7614,bgbbz,4363,dcPJs,1
2318,6186,79aPCA,4226,kP5LVd,0
2319,5432,jN5P,1850,NcsW,0
2320,6462,pgDu,5731,T8RZ,0
2321,2101,lucgGRy,5041,lGtZEUo,0
2322,2343,gWdAA,8493,s4xaz,0
2323,8551,aVNyayI,9574,loAb1oI,0
2324,8963,DnvqRL,1428,4hbt2O,0
2325,2364,jELlX,1242,yW0A0,1
2326,4408,evofS,8533,zpK6t,0
2327,3262,CKPnpQ,7917,u5W9Wo,1
2328,8428,a3TsnQ3,4302,lYiECxC,0
2329,6099,NSTfJboU,4556,TDpsJKvD,1
2330,1105,0stc3aW,4486,3GSNToR,1
2331,9004,RRyu,3628,17G4,0
2332,4488,EJ8f,8229,A7K0,0
2333,3496,6v6NpBN,5411,VvCoRUT,0
2334,8036,n90jp,4267,FUDON,0
2335,7605,dc5KeQu,3126,EuOtKVU,1
2336,4621,zk40F8G,8166,tfT8TmV,1
2337,8458,WnzX,2645,8JJc,0
2338,4343,eh7C,9191,jREI,1
2339,2418,nLm2cg4,3721,FOA00Rc,0
2340,6624,3PGLqp,5700,eFRqao,0
2341,8930,92oAs,9906,va3Vk,0
2342,9552,HdhnPzU,5876,UK8Gud3,1
2343,5523,MhNG9,3124,ZH0Ob,0
2344,8845,UfRV,2813,2UfC,0
2345,2238,ouAqPf3,4378,Yb2OYtG,1
2346,8839,vEoPzf,2073,ke9EPX,0
2347,9382,Dz48b,8263,znks7,1
2348,4255,4NkNoL,7721,whBnSm,1
2349,7197,e7OQVV,8272,zGNCVt,0
2350,2815,okdu,9093,Bw6R,0
2351,8097,lMq5D0,4933,Bkdkjd,0
2352,5937,bvMi,3911,c1V5,0
2353,4939,qWu5edXE,4531,Nt7kdOB4,1
2354,9680,50nh,3100,Mb8g,1
2355,5853,RjYZ5n,4775,uht0SX,0
2356,6476,bhsJ2,7469,9w4Ak,0
2357,5954,PpW0qM,4025,hYAFdh,1
2358,4496,yd5Siy5E,8628,239vJKVd,0
2359,7672,CyvNHY6,2938,WoTmFFg,0
2360,3534,EZgZ15,2909,bl7dOv,0
2361,3393,TJYmD,5690,tCpny,1
2362,3449,TY459DCB,3668,B0S2JBXh,1
2363,9308,hoUk,1744,6Kzj,1
2364,8923,iZdGq,1390,bsXnI,1
2365,7659,VTLip9S,7244,l58Fjkd,0
2366,7258,ZVP4fn,1191,kWukZ7,0
2367,1902,kMz8,5095,e9xW,1
2368,6895,4CJEcqJl,2263,yrCkFDW2,1
2369,2914,CIECS0m4,7841,x7uJghyr,1
2370,8939,aIEGNu,6569,KSnjqY,0
2371,7419,ooD1,5279,qp2b,0
2372,2577,w88tT65,2499,yymXUMx,1
2373,5577,yV21PX,4098,37Prar,1
2374,5904,beZYNWq,2826,gbuRgzC,1
2375,2606,eyO6,9570,XX2K,0
2376,6620,XraWatp,5424,Pgt3sjr,1
2377,4333,78uVvBD6,3589,dfDefeCT,1
2378,8480,xELRHY5d,5194,VFl34r5V,0
2379,8317,uUqTM,8682,A7XdU,1
2380,3400,UEGeFudo,1158,JL1wRCOZ,0
2381,5671,v8oZ,1399,Bd5Y,0
2382,4659,d0ng,3135,Pu0g,1
2383,8085,ieTO2HW,7513,DIievLv,0
2384,8975,I4hRsw,2064,dAxcPY,0
2385,3860,3UMT,9581,zlnj,1
2386,6333,ZIyN,4260,auA5,0
2387,3614,1OYIh,7370,DEMIA,1
2388,3153,dNpYK,6833,eavjy,0
2389,7638,I4d6l9,5898,QvnjQ3,1
2390,6484,6ezStmr,5639,6mrKNHe,1
2391,4909,zABVw,1861,EgQaT,1
2392,3768,B6aGwX9,8716,931Obx7,0
2393,7655,EKnx6x,3703,gvI8di,0
2394,5352,h0JVUijI,1206,JHymRjQx,1
2395,6395,t1LRjX,5839,wMUjt2,1
2396,1246,mTHSxI,8921,fdgKwK,0
2397,6034,mPx2iR,4117,TBzYGq,1
2398,8700,bmsl43Ep,6255,SqNuutCJ,1
2399,3120,hHNGTBVv,5791,7p1ixHTz,1
2400,3520,q7hv,6577,3GxM,1
2401,7558,d2fxdgRA,4524,YmHxOTBb,0
2402,7613,32uXXks,8046,Z0qn9HL,1
2403,9733,D7dbSf9c,2552,ghd3kIR2,1
2404,5673,USy7,2419,W8Qo,1
2405,7998,QtpvC2,1783,MwGiF2,1
2406,2450,gyvWKSGQ,6598,wHclL2XW,1
2407,8837,3lwtXF,8132,Qzm9Gf,0
2408,6692,AeD6UZmZ,3057,eZjOsl8K,0
2409,3671,oKrFh,9529,kh0v2,0
2410,5382,BwKXyA,7405,IzCt3m,0
2411,2243,1Ozk,5563,4Aii,0
2412,7737,5551gRA,8245,jN38F1j,1
2413,7852,sSvCZE,9454,Vg9xEy,0
2414,2070,GjC2qL,3346,PKYCjV,1
2415,3452,UBEfXn8U,5120,GfMWHSqX,0
2416,4506,IWeeZ1p,7785,TSVfCRN,0
2417,2296,EcNq3jz,7246,P7g9YH7,0
2418,1504,CU9KFru,8733,CWrjspl,0
2419,7730,0ksSMV,1383,sBirnb,1
2420,3225,jjrN,5229,s47H,0
2421,6660,h3Bnm,6636,khmJB,1
2422,1269,Oqzo4LC,4087,2VoCdMJ,1
2423,7830,9TQkuYN,7039,dkdJt7k,1
2424,6357,E7K03NZ,5416,DFulzgr,0
2425,6509,bBlbYr39,2060,HDPiFWPS,0
2426,2034,XNnn,1176,xJG6,0
2427,6761,Z9EKM7ku,3822,yvDbi74l,0
2428,4713,cGmbGLQF,9262,VwNZYYJp,0
2429,2179,CXAxaCp,9263,TyO2b9o,1
2430,4584,WXtxr,3238,LFh1A,1
2431,7434,j6lRoudT,8648,1XdysIsw,1
2432,9554,g2CH,5082,RqgC,0
2433,7881,echyoE,5886,BU26lJ,1
2434,7539,bqiJCkA9,3245,OUWVH2VW,1
2435,6582,1hB8dxkb,6217,FBbfZKBC,1
2436,1459,8Kca,8994,3P18,1
2437,2569,eLEmQ,1265,K4TEm,0
2438,9355,TjK3AmX,3222,kj0TWOB,0
2439,4560,jsM2I,9836,dRsDl,1
2440,8030,ziaJQ,1129,TOkDZ,1
2441,8990,ZWE43,1626,9mh44,0
2442,1483,Y8vSU,3072,pXwAG,1
2443,6803,BMwhDz7k,1722,0fYzFA68,1
2444,4113,Nd2SMWt0,4514,r7LGeRFK,0
2445,8308,U59Frty,1986,czoP5se,0
2446,8728,2Se2R,2896,8dt7y,0
2447,9517,xKOR5fC,2282,ulDs8OM,0
2448,4679,Vk6yY5fU,5306,VNO6Pprw,0
2449,9507,JbhScd,5066,ezlvX8,0
2450,6467,xHCR,5030,tTIF,0
2451,2181,FtVk,6188,fTuH,0
2452,4994,uwZ3e,6939,MFd6U,1
2453,7840,AI8W,7170,McwW,1
2454,4596,8atP1x,9332,DcgGIC,0
2455,5280,wh30X0,9742,ol1J2E,0
2456,1432,2B1ES4,9230,1PLUQO,1
2457,2409,1gYpe,9587,Mqh7B,1
2458,7725,A82yqeO0,8402,4UibNabI,0
2459,2490,vyOFPt8F,6514,PqQS1o46,0
2460,3845,acK5tCbz,9973,szrgOccF,1
2461,9050,vrb3,9693,VOml,1
2462,8075,AnheY00,4759,fUTmMdP,1
2463,7535,VjRC9st,8655,9eGWpXV,1
2464,5909,iHH05oWF,7625,q8MixDba,1
2465,4105,AvCZ,2867,EBx7,0
2466,3284,f1gc,3879,qt55,1
2467,6010,BzWSBzUT,8129,o0ieH3fQ,0
2468,4620,n0pAw,4251,JfEuY,0
2469,4795,1yrDjYz,5080,euqsFyu,1
2470,4689,35B4,1576,3Rwj,0
2471,5666,Z1YHi,3541,Ll0IR,0
2472,9732,DGMuVz,2936,bvqTmQ,1
2473,1941,Dcq2Z1G,6950,ERXxjnv,1
2474,4364,eZAUSLdL,5860,7HTlV3zZ,1
2475,7661,hn5OOz,1907,R5mZws,1
2476,5840,dDua,3865,EYJF,0
2477,3128,pAhCcr,6144,42VNQj,0
2478,3674,ElTTUFgR,4008,v63FWsMR,0
2479,9342,fQGoSORr,2648,11Ms7lOK,1
2480,4348,DGAk,3592,mTYV,0
2481,4882,MNcBO,9241,FHEpH,0
2482,3923,M3dxadmF,6799,4CRhmXIZ,0
2483,7643,nnTXyTIc,8755,RowjkTI1,0
2484,2033,j2OAHLd,3321,lGkmdFX,1
2485,7627,4KBs,1133,jxdO,0
2486,6644,k0JqmEg,9840,iwAEwE8,0
2487,2382,ng4aleb,9305,BMZvLCT,1
2488,4172,BmPJbK,3382,AVB40M,0
2489,5318,u7BAXnF,4610,LUBGqjC,0
2490,6168,OlDMr7cL,6619,l3ULe8Es,0
2491,8233,YSLy,2631,v6x3,0
2492,4613,IBiffv,2966,ayMes5,0
2493,5377,Xr8gZIQ,2553,3Kmvgne,1
2494,2710,OHdBEQFs,5099,kgl7xAZa,1
2495,6800,HvdeC7sh,4006,mkxYWdtk,0
2496,3830,GZdRIL,1380,qyvLlv,0
2497,8479,Dy3CC,4844,1LiGn,0
2498,4180,2JFQSB,5154,0qkgsz,0
2499,6795,PiQ5E1Hj,3021,laHtBeub,0
2500,5879,Ks7hKDNq,6876,WAYBYWcA,0
2501,7289,haMs69TI,6955,VBV7Y4Js,1
2502,8880,B6pWb0G,6666,kWvSvbj,0
2503,5650,maiLHNd1,2037,nsywVaNM,0
2504,4482,pjiL,2147,uLfc,0
2505,6277,LBjJXt03,8475,SmP0oeRa,0
2506,6237,RigyX1Ao,8140,7x2k1GhG,0
2507,8704,lU6CW6R,4551,vaHj6e7,1
2508,5175,n8iHanUC,4563,dpI04Fy3,1
2509,4557,TcWCcDr0,7267,9Y5RLwWJ,0
2510,8378,uJx0t,1270,0TZqh,1
2511,1662,nDdwM,1547,w87zq,1
2512,5096,mJ14c,6412,Ww4OC,0
2513,5694,lTTsPmC,9779,TOXuQxv,0
2514,5237,gGQ1Z,4764,CGJQb,0
2515,5625,jfCw4v6X,1795,AsNGmOMj,1
2516,4946,3qMbleR,8190,CEBiEZV,0
2517,9883,Sk8M3,1151,v5uaT,0
2518,6062,pXHrS,2526,rUCxU,1
2519,5262,YYoZ,5775,oURe,0
2520,6092,sFqW,3083,1Cm3,1
2521,6701,nm9VT,2540,1vtOl,0
2522,4259,KGOJ,8473,ffnX,0
2523,7135,XJpsA27,9449,wJK22pW,1
2524,4035,bjKs,3858,IDxF,1
2525,9942,EaF9o,8040,13QsK,1
2526,7723,kx86,7509,LtyK,0
2527,7705,dS8ULPv,6056,XDrMJ07,1
2528,9712,mqGqN0,9286,tqmMMv,1
2529,5779,TJqa,3031,g8o7,0
2530,5566,VR1H4GT,5792,MRcHebQ,1
2531,2500,ys5Sr,3086,NnzdV,0
2532,9520,OUVz,4502,Bf1T,0
2533,2298,uNBXNz,6457,c7PtbA,1
2534,2795,i2fWnG,5180,ellPV2,0
2535,9300,jRplcEJf,7052,bkgdgPTa,1
2536,3969,CUKxmFbD,6610,IbaudJsn,1
2537,6261,Ydpc00,3169,UxghnU,0
2538,4552,rnOG,6459,VdnX,0
2539,2866,Pf0ZhYn,7164,xhBWbz5,0
2540,7421,1y26P4,5289,kybJPR,0
2541,3932,61XtEY,2702,886GRa,1
2542,8364,w4lBLIJm,3642,tepOiD2n,0
2543,7824,fGYejtIL,9017,uOdMzq4K,0
2544,2427,Ogmq6,4234,Pwm7S,0
2545,1377,kO7xo,1189,LQamE,0
2546,3545,oW6yYmd,2421,31SY7OT,1
2547,4816,0hZm,6777,pAQQ,0
2548,7314,Xs53I,1506,6iITQ,1
2549,2160,WdsoGmCS,2953,UCQi83sj,1
2550,7686,nUs9,9441,1MPW,1
2551,4216,zCKfX,1264,iIWKY,1
2552,1050,ObOTO2l,5375,knFkpQx,0
2553,9624,2ehi,8048,dDns,1
2554,5253,RgTd1RR,5913,nBjlu3G,0
2555,8776,QcTXe,3437,j6Mrt,1
2556,1337,x4eE,9706,Njb5,1
2557,3919,7ebtVXr,7005,vWlkk3d,0
2558,9901,zbkdzu,6987,wWLsyF,0
2559,4480,My4p,2324,5DSx,0
2560,7425,8ghCtvX,4207,b3hmmva,0
2561,6194,g4k5AOBG,3295,PxRCGaQr,1
2562,2865,RzvKiuT,7978,ABP4Ejf,1
2563,3205,axrd,3407,Cg3m,1
2564,8823,AtvJ,8738,8Afp,1
2565,9420,TqqN2biv,8083,IIjzKOyP,0
2566,6349,KuqPE5,7189,HsXEKO,1
2567,4374,wA3b,9874,lF5k,1
2568,6721,R69O,6224,UQV0,0
2569,6813,yBfWYG3D,8412,TlfVWeIY,0
2570,9894,dE8la,3616,ALatb,1
2571,8095,W0O7yJlv,4157,WqgRqjC0,0
2572,7484,pbWAgj,9967,EH95lr,1
2573,3516,ilnwVp,7490,A3LuWY,0
2574,6365,UwI9B4C,5877,xLQL7Xu,0
2575,6260,gSKYcsSq,8300,ambJSnlm,1
2576,4166,BZDJRqk,9885,vb0R8HC,0
2577,1921,F4sKlV,5399,SO37YM,0
2578,2135,UMmpX,2599,BaUs9,0
2579,4049,RncvNgnb,9158,yUn6UdMz,1
2580,6359,mEif7,2118,8ZHpw,1
2581,7580,ds9wF,7544,ZoTPU,0
2582,9726,CgbV,1591,dXCK,0
2583,5072,qlJxhuc,3036,r5w9q2e,1
2584,8110,4WgEL,2580,hC6dG,1
2585,4785,4qkAmx,7084,IQyXni,0
2586,5932,Iiu28AvH,2354,dejLj2gS,1
2587,5586,uDlnABP,2871,kRGo144,1
2588,3854,dkTueSn,3700,wjfFjzz,0
2589,1584,dLl8xvN,3725,fufjl1n,1
2590,9654,HHWr,2205,FNHn,0
2591,7573,YWzYAX,6588,LgprEI,1
2592,8094,3dq0vz2,8352,Y7duN8L,1
2593,5588,QVNyte,8948,b3rmjS,1
2594,6105,V3U9t,3331,kX7sz,0
2595,1441,BpZWikq,1558,64Ro96e,1
2596,8051,K8TTf,9232,A9LNX,0
2597,4781,ABBf,3673,Tsf3,0
2598,5111,vJl362N,2984,TLadf8F,1
2599,1534,m8Uy,4068,rrfT,1
2600,1945,rDV0g4n,5769,84Mt4xV,1
2601,2317,uwo0,5497,8MJc,1
2602,5351,wuoFz7rc,3501,LTS0NeZk,1
2603,6498,DDwB7,7684,3D3D9,0
2604,2531,2osxVeO,2827,HY8six3,1
2605,3794,kRiZ,7692,zvQG,1
2606,8419,fOOyBD5,6606,009jvPe,0
2607,6281,McsQszl,2221,RS5fPdB,0
2608,2610,MVB5l,3301,8F4nA,1
2609,2991,BUUz,5618,cX0m,0
2610,4878,DOjY6D,6520,kuiGfm,1
2611,4430,n3Iy,6054,3uW3,0
2612,4285,OuBvqQw,2771,QihIQBv,1
2613,7094,1F7LKQQ,7035,kjC1GeF,0
2614,7728,18WX,4984,JOiS,0
2615,3652,HhKcwOP,2624,VHE6V1w,1
2616,7931,DJ7BBl74,4099,IOKpKN1m,1
2617,7562,FL0hg,6587,nCyUs,1
2618,7527,PaRY6,7794,Pqarz,0
2619,4136,00p8FbCR,3529,aWvVTwLA,0
2620,1967,WMff,5546,BG2u,1
2621,2432,bnGO,4132,urI1,1
2622,8781,8C4dyrh0,6416,q4MOug1W,0
2623,8490,FGS6b,9296,Y0uzI,0
2624,7226,DVrr,3723,yGnE,1
2625,8869,4OlvAfPf,4297,iQcS3ih8,1
2626,2271,rDL6,8601,D7ve,1
2627,3729,aQ8OU,9795,Ct9Pm,0
2628,7567,yUGP,5811,ESnF,0
2629,3558,B8H3nPWx,9729,FJdMgFjZ,0
2630,3001,guSVqakG,1762,DTCNTgx6,1
2631,6028,Lf0U,6212,mffb,1
2632,9619,YbTl,5889,8CP5,1
2633,6573,B2rK,8116,RxtY,1
2634,3834,W2JpD,8953,7q9Bn,0
2635,2153,jk8nWm,5344,X7EUzz,1
2636,6123,vzRZwEt1,9362,oFnhBXou,1
2637,8572,NBUvzUyk,8633,ZlPCzvJ0,0
2638,5756,ShUQR,5108,1Whyk,1
2639,1968,S7ET,9251,aGxD,0
2640,8666,SxXCocB,6712,4xMUAWU,0
2641,5091,mb9Y6c,7228,5IAX6I,0
2642,1842,UN9Q,4711,tnrD,1
2643,8739,guAd,2684,tol5,1
2644,9131,WvoVW6j,4067,YXO0yCT,0
2645,1530,4bouH,2330,CEtgC,1
2646,5915,yZ9a9,8795,xB9vE,1
2647,3863,uynHzw,2544,9XyTmr,0
2648,4800,8myt2s,6246,yFDikp,0
2649,2128,R1XQNcbq,1232,McShh6NG,0
2650,4388,5wE5KSI,1227,rlhpVCf,0
2651,6417,ti6n,6063,pJD9,1
2652,9012,ur6ZaEaP,3050,5koX7BnN,0
2653,5971,AKja,9677,J9Hv,0
2654,6117,U1DV4gl,3826,5kxW73i,0
2655,2720,Jr2oYnA,9006,ZaMGGVU,0
2656,5189,mvsUFC,4688,RlyZZS,0
2657,6370,Pzimm5ic,6153,kRdaZert,0
2658,4520,Mnl0,6496,bkL6,1
2659,4567,WpBW,6145,WJE2,0
2660,3869,FG4hItd,8409,1EWC1tF,0
2661,5631,uJPiS8Qa,1536,6Xscif1Q,1
2662,1832,KILX,7587,bZmZ,0
2663,7033,gqJGJ,5709,gbf7x,1
2664,2345,91pC2Te,6109,ZYKpPjf,0
2665,6346,0cTa5WH,6949,yQcBDBC,1
2666,8798,sBZVFO,6493,AbpILi,1
2667,2000,VYMHYdD,5883,QAgYftD,0
2668,1117,SchgpRp,4324,rn4NhR0,1
2669,5405,VC2R6w,9072,P0CX1T,0
2670,8224,K1F9I9Qy,7006,ksklwg30,1
2671,7845,VlTW0f3,7037,ywSGTmB,1
2672,6463,Z4pbgyPn,9361,ehJaCCCB,1
2673,7373,xjvr,8271,4Sl1,1
2674,1998,yGtGAUu,1693,PMRczP4,1
2675,9071,ig6ufb5,2979,Aw9YzQP,1
2676,2657,WBF3v,7487,95cId,0
2677,5804,MRejzaD,3080,mlbAiju,0
2678,2314,X5dM,2126,1un0,1
2679,6884,Nian,6009,CzV1,1
2680,2779,6KL0P755,8616,R6m8sqEd,1
2681,6228,NCPjfKOx,2372,kg9jBc8U,0
2682,2633,ZuOrywI1,7980,0u9MK146,1
2683,3759,0Nhqnu,5324,pxdVmA,0
2684,7756,5lasPcRO,4031,uZdWnBWZ,1
2685,4967,IQ8wTV,5744,um1Nn4,0
2686,6630,jo6SiP,1083,Lgitvt,1
2687,1934,T5dooUGU,6403,9gXgnsKS,0
2688,7501,BWqeO,4555,V8UlO,0
2689,4858,Jl6uTntK,3199,Qd7B20X7,0
2690,8916,PNMtQqi,8074,T791xSV,0
2691,3367,C5i8lL,3800,F9eJax,0
2692,2996,TM1r,8540,wgEu,1
2693,9786,03oUvBug,6922,4ShOnBVo,1
2694,8277,195S,8982,f9F0,0
2695,3576,CWtsBf5,6774,0IVtgDB,1
2696,1603,WW2p,2798,s0ob,1
2697,7944,lgg3,4918,uk0k,1
2698,3770,S4GNyi,6089,CP4UOn,0
2699,1253,Jj7pTBvO,8481,eWexI5us,1
2700,1995,o7GOj,6204,6CKNh,1
2701,5766,pb1e2l,6558,gly0jy,0
2702,3038,g7LrJKI,8179,zw3w5Oy,0
2703,9170,gXViF,1678,U2cHz,0
2704,5722,afcv,2825,IeRZ,0
2705,9563,sSz9E,4995,8NpKM,1
2706,3726,R4ii,9916,BUcW,0
2707,7671,C34b,7673,DT5H,1
2708,5028,g7JQVGOc,5997,dFSOn9HA,0
2709,1067,JTxjQnl,8255,HjiV2Ky,0
2710,5470,p9PF,8674,Njcd,1
2711,9926,5FEQkq,2377,fGhK9G,1
2712,7366,9R9lM,7146,lNhHR,1
2713,8603,dLIFr1d,2948,NdRprHE,1
2714,8973,lzIZDc1,3436,QHTZlTb,1
2715,1346,nzbXMh2,8958,51PPZv4,1
2716,2119,7R46IpK,8148,H4K48QU,1
2717,7550,7kXy,3359,fZOh,1
2718,3648,NCuRAIgW,3803,s0mHo1Xr,1
2719,2652,tipTZ,9889,0xc4b,0
2720,8274,5Xajecs,7169,xDfCRaH,1
2721,2106,XWm9,7854,QNcN,1
2722,8630,gGw5,3451,6E2O,0
2723,4277,vjyG0,3965,Bt3uR,1
2724,2736,gTI8BtUM,7470,AZfoBDbl,0
2725,6886,4Vc2omj,2027,CGQbQiY,1
2726,1455,DR7a,8269,3WDn,1
2727,3137,LhtJ1Sm,6127,Y75Nbgh,0
2728,4723,5vhbnR,3028,ynDrkO,0
2729,1500,xgm36Xuk,4245,OUh50VMW,0
2730,1252,1AZl60e,5451,GVSyKtP,0
2731,8349,BpPuXR,3298,39w16p,0
2732,6601,8JJkuKt,3112,051aerf,1
2733,9422,UT3H5Qcg,4612,fbYnelwW,0
2734,8763,6YpuyKg,9060,Q7ma9oH,1
2735,3786,wQhvP5,9939,CKlUJN,1
2736,8805,zi1GDXO5,3041,efMsKm3h,1
2737,8029,rkHg5Zf,4703,YcX1EoJ,0
2738,3442,qtHan78v,8039,eOtZlPjX,1
2739,2880,6GNeOLH,3401,vuey77e,1
2740,2853,4ug6vnch,5394,Iu3TaRzF,0
2741,2361,uImGWXS7,8980,diDQUZGV,1
2742,8596,XlK5naX,1780,spIAkAL,0
2743,1607,A8gq,5968,qj2m,0
2744,9903,lvQFUT,4222,VI1EvR,0
2745,8883,APiXXE,1522,SYikSy,0
2746,2059,XdoG,6418,TIBo,1
2747,2750,X8k3Cve,2575,nfZ8z6u,0
2748,9468,9pQr1YB,5715,prTU4mX,0
2749,2187,XIkJLLyO,6966,UZXhzhcx,0
2750,1781,uo2gd,1711,egZgp,0
2751,1583,EGvDJ57g,4791,s1O3bm2P,0
2752,5972,cyW0wWG,5794,UQsIwjn,1
2753,9655,94xQS,7368,zeowh,0
2754,1495,hvzBTpD,6553,Yo6IKcN,1
2755,7764,AQ2t8,2456,jhLl3,1
2756,2443,wamy,6519,zIuT,0
2757,7201,3R6g,7291,AHxk,0
2758,6537,7zr6,7065,SN98,1
2759,5589,3hzIJG,1664,y7k0sd,0
2760,7317,rLv3s,8609,bqN7o,1
2761,9302,KcCeF,4427,UL2DK,1
2762,6450,oNBwwyyf,5739,7FykNVr2,1
2763,4483,P0PsQNCo,9089,acjPx3iP,0
2764,7059,m99BE,3404,zmvmA,0
2765,1856,U2DQ,6951,Xxwb,0
2766,7596,9UY1,4750,g65D,0
2767,7781,BBqLCGw,5653,KLf9DVo,1
2768,8268,6jwAVp,2955,aekECT,1
2769,7953,7z44u,5882,B0PPt,0
2770,2157,92udxRL,5218,GwQmacy,1
2771,8325,lNZY,4232,DATL,1
2772,8357,tfPsiJt,2539,WXpM9ts,0
2773,2024,PXeCrFK,9741,Oh83f5w,1
2774,9969,19tN,2180,Zjco,0
2775,5433,aIlF,7132,qZ8h,0
2776,3486,niom,7647,tZOp,1
2777,8913,kDZn,6033,QHe8,1
2778,2066,FnZZ,1097,6Olv,1
2779,2524,go27LjZ,5600,wEpV4kA,0
2780,6318,QShI7e7v,3235,DuFkl7dh,1
2781,4345,zpso,7417,e8j0,0
2782,6719,fggWdhy,3088,Ed0lTRS,1
2783,8232,vdEoGQVO,7292,SstB1GWx,0
2784,5912,2C83Yj,7663,LSxIAW,1
2785,3554,Y0HQLRiP,6492,hQWBvVBx,1
2786,2841,3YkF,6805,3S2g,0
2787,4666,hMjqcnC4,3160,VNUFbaMy,0
2788,8692,P4VWb5,2080,7O5Myp,1
2789,5906,5wY9gB,2506,SmbnZH,0
2790,2744,xlxa,6551,xAUn,1
2791,7277,O8wU5ucZ,9600,dAcFPR5l,1
2792,1695,vs02ug5,8163,143gDOt,1
2793,9719,02nq3,3971,b2oD1,0
2794,4435,9bkF,1447,cdkg,1
2795,2654,aGIxIehR,8516,G60t0u1C,0
2796,1430,BdZs,2690,HQ3S,0
2797,6696,241xmcue,3218,4056EiIH,1
2798,1335,jDxl,4200,AkQ3,0
2799,1824,kqjfeqKC,3485,FpdQD50B,0
2800,1726,0eSK,1035,bYQN,0
2801,2379,2Kt19LXb,6055,t7kocDP6,1
2802,1124,Wa5NEA,1759,M6mH2k,0
2803,6487,EwRetLNL,2696,c1dSSqXq,0
2804,1505,rzJOx,1961,KG2zb,1
2805,8290,8IPFgc,8538,p7Hxrj,0
2806,2890,481iz,7712,sxsK7,0
2807,6026,KgrWOiNk,7400,QKxWBTJo,0
2808,1305,x1jI,9139,7Zpa,1
2809,5420,zj95e,3535,cjTo4,0
2810,6690,uWNAY,9370,PtFuY,1
2811,1087,WuIB23DI,2123,NJc2m1zo,0
2812,7660,4Gc5pYP,7581,Hevd8Dd,1
2813,9788,y230m4Rd,4034,oluWpRIU,1
2814,3176,PRk7dev,7687,VzKcqq8,0
2815,5788,IDmxEIC,7928,HPKjo9s,0
2816,5675,MCICQg,7256,GKFxnj,1
2817,1816,fS5BL,8748,ONVFw,1
2818,2438,KToJm,1867,v2ZrX,1
2819,9512,rJhHAuPq,3810,EaJ4yEpa,0
2820,7700,be3Ipj7m,5142,Ye2qQrZw,1
2821,6565,xDUA,8425,A4eX,1
2822,3736,nA75Vsnf,5868,2UWsQv6C,1
2823,7335,dJ6FeAN,8825,Trcga58,1
2824,6856,vciz3,1368,Oenyj,0
2825,3777,Pwnia,2738,AMVl6,0
2826,4513,OStF2,5728,iQEx8,0
2827,2428,Ge3d4z,1465,6yUtmt,1
2828,1574,U2zgKt4,4342,jmkHfAz,1
2829,1069,fuoq,9371,Kl1E,1
2830,1340,aQnw8Uw4,8588,c3HwyyHQ,0
2831,5053,DQrb,7408,Ci0O,1
2832,9995,Rk2MtD,8318,75GVPV,0
2833,1905,SxXJj,9856,RjA5Y,0
2834,8920,LA03xw,9604,og9LAy,1
2835,6375,pdkeG2Y,1758,wtOC4FP,1
2836,3783,SMXz,2549,TolA,1
2837,1813,nuwLm,1439,K6rMw,1
2838,3958,8vFam7h8,1350,5MtXax1A,1
2839,6218,etzwT,6953,NYM7D,0
2840,2399,7mZnA,1983,TK6Xx,0
2841,3417,6VHucgV,2452,o4eHI8E,0
2842,4479,UppBDNWM,2394,q3ZkPypP,1
2843,3325,g0Da9Tyr,1715,koifMn2R,1
2844,1649,iYOJP,2159,56olS,0
2845,6964,xh6Sn1hX,7805,cGI96g9A,0
2846,4239,HR3spNZ,9625,yPnJjG0,0
2847,5190,OqCEfvJh,8665,ucsD8Clm,0
2848,2044,q9lh,5009,m7Bn,0
2849,5252,YWzL,9922,REpc,0
2850,7729,645Uli38,3268,fnRyXhOf,1
2851,1988,H2YVr,3878,92RyV,1
2852,7326,gRmA,1533,C99v,1
2853,6781,rVhWCr,6658,C3erHw,0
2854,8996,beeCvK,1605,6cq5Wk,1
2855,5847,uST7,7821,NGvN,0
2856,1611,yYm4,6053,VQm5,1
2857,7116,3LRxHNi,7557,3mQphWW,0
2858,6846,MEUT81,8141,Un8YUE,1
2859,1831,fKKji9b,6747,E8NgnvK,0
2860,3232,jVACcV,5447,pVtLQw,0
2861,3798,EJvXYkJ,3104,OwVvhwt,0
